index,vehicle_id,speed,accuracy,humidity,visibility,rainfall,latency,voltage,temperature,cpu_load,storage,satellites,rsrp,edge_inference_ms,network_status,perception_confidence,obstacle_confidence,road_impact_g,latitude,longitude,weather,site,site_type
20,YC-ROBOTAXI-EV-01,35.1,0.19,97.3,270,19.3,57,12.42,41.2,49.1,70.7,23,-79,23.5,5G在线,68.4,88.9,0.13,29.345711,105.913504,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
21,YC-ROBOTAXI-EV-01,35.5,0.2,97.4,252,19.2,55,12.49,41.3,47.8,71.8,21,-85,29.2,5G在线,67.6,86.3,0.14,29.345734,105.913521,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
22,YC-ROBOTAXI-EV-01,34.9,0.19,97.6,252,19.2,58,12.46,40.7,51.7,70.5,25,-78,28.2,5G在线,70.2,89.6,0.12,29.345757,105.913538,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
23,YC-ROBOTAXI-EV-01,35.3,0.21,97.7,251,19.1,67,12.44,40.9,47.6,70.2,23,-82,26.8,5G在线,70.6,83.2,0.12,29.345779,105.913554,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
24,YC-ROBOTAXI-EV-01,35.1,0.21,96.8,251,19.1,72,12.52,40.5,47.2,71.5,21,-81,24.2,5G在线,67.7,85.9,0.14,29.345802,105.913571,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
25,YC-ROBOTAXI-EV-01,34.8,0.21,97.0,250,18.4,75,12.47,41.5,45.6,70.0,23,-82,24.2,5G在线,70.6,83.1,0.14,29.345825,105.913588,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
26,YC-ROBOTAXI-EV-01,34.3,0.22,97.1,249,18.3,68,12.4,40.6,50.1,69.6,24,-83,29.0,5G在线,70.3,85.0,0.12,29.345848,105.913605,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
27,YC-ROBOTAXI-EV-01,34.4,0.22,97.1,247,18.3,71,12.4,41.4,47.4,72.1,23,-80,31.0,5G在线,67.2,84.1,0.13,29.345867,105.913626,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
28,YC-ROBOTAXI-EV-01,34.6,0.18,96.2,229,18.2,64,12.48,40.5,51.0,71.2,22,-83,23.8,5G在线,67.6,91.3,0.12,29.345883,105.913652,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
29,YC-ROBOTAXI-EV-01,34.4,0.21,96.3,227,18.1,73,12.33,41.5,49.4,71.9,25,-79,27.8,5G在线,69.0,89.2,0.12,29.345899,105.913678,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
30,YC-ROBOTAXI-EV-01,34.3,0.2,96.4,226,17.5,60,12.44,41.5,51.2,71.1,23,-85,27.1,5G在线,69.3,86.5,0.14,29.345915,105.913705,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
31,YC-ROBOTAXI-EV-01,34.3,0.21,96.4,225,17.5,66,12.42,40.8,45.2,72.1,22,-85,21.5,5G在线,69.9,85.6,0.12,29.345931,105.913731,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
32,YC-ROBOTAXI-EV-01,33.7,0.2,95.5,224,17.5,67,12.36,41.1,44.7,70.0,22,-81,24.4,5G在线,67.8,91.4,0.13,29.345946,105.913757,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
33,YC-ROBOTAXI-EV-01,33.9,0.21,95.6,223,17.5,73,12.44,40.7,44.3,70.9,22,-80,28.0,5G在线,70.2,91.0,0.14,29.345962,105.913783,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
34,YC-ROBOTAXI-EV-01,33.7,0.23,95.7,222,17.5,70,12.48,41.3,46.4,70.4,24,-79,26.6,5G在线,72.1,87.9,0.12,29.345978,105.913809,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
35,YC-ROBOTAXI-EV-01,33.9,0.18,95.7,204,16.9,68,12.49,40.4,52.1,70.7,23,-80,30.1,5G在线,72.1,90.1,0.14,29.345994,105.913835,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
36,YC-ROBOTAXI-EV-01,34.0,0.2,94.8,204,17.0,70,12.41,41.2,44.3,72.0,24,-85,22.8,5G在线,68.9,91.1,0.12,29.346009,105.913861,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
37,YC-ROBOTAXI-EV-01,34.1,0.21,94.9,204,17.1,60,12.38,40.8,46.9,71.8,22,-86,28.0,5G在线,67.7,88.7,0.12,29.346025,105.913887,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
38,YC-ROBOTAXI-EV-01,33.8,0.21,95.0,205,17.2,63,12.39,41.5,48.5,72.6,24,-87,22.6,5G在线,71.0,90.6,0.13,29.346041,105.913913,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
39,YC-ROBOTAXI-EV-01,34.0,0.19,95.1,206,17.4,57,12.36,41.1,49.1,72.2,21,-78,21.9,5G在线,71.0,90.6,0.12,29.346056,105.913939,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
40,YC-ROBOTAXI-EV-01,34.3,0.19,94.3,207,16.9,56,12.48,40.9,51.2,72.2,22,-87,23.4,5G在线,72.3,83.2,0.14,29.346072,105.913965,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
41,YC-ROBOTAXI-EV-01,34.5,0.21,94.4,209,17.1,71,12.33,41.0,48.6,69.4,24,-79,26.3,5G在线,68.8,90.7,0.12,29.346087,105.913991,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
42,YC-ROBOTAXI-EV-01,34.6,0.2,94.6,194,17.3,58,12.36,41.5,46.7,71.4,21,-83,28.7,5G在线,71.8,83.4,0.14,29.346103,105.914017,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
43,YC-ROBOTAXI-EV-01,34.4,0.21,94.7,196,17.5,56,12.38,41.0,50.8,69.5,21,-87,27.4,5G在线,69.7,90.2,0.12,29.346118,105.914043,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
44,YC-ROBOTAXI-EV-01,34.7,0.19,93.9,199,17.8,60,12.43,40.8,48.2,71.4,25,-87,24.1,5G在线,68.3,89.4,0.12,29.346134,105.914069,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
45,YC-ROBOTAXI-EV-01,34.5,0.19,94.1,202,17.4,59,12.45,41.3,49.7,71.8,21,-85,22.6,5G在线,70.0,87.6,0.12,29.346149,105.914095,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
46,YC-ROBOTAXI-EV-01,34.5,0.18,94.3,206,17.7,55,12.51,41.3,48.2,70.2,25,-84,26.8,5G在线,67.8,90.6,0.14,29.346165,105.914121,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
47,YC-ROBOTAXI-EV-01,34.8,0.21,94.6,210,18.0,56,12.44,40.6,51.8,69.3,25,-85,21.5,5G在线,67.5,89.6,0.12,29.34618,105.914147,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
48,YC-ROBOTAXI-EV-01,34.6,0.22,93.8,215,18.3,58,12.35,41.4,48.1,70.9,25,-82,30.3,5G在线,71.9,87.2,0.12,29.346195,105.914173,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
49,YC-ROBOTAXI-EV-01,34.6,0.22,94.1,202,18.6,62,12.35,40.8,51.8,70.3,25,-86,25.6,5G在线,70.2,86.5,0.12,29.346211,105.914198,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
50,YC-ROBOTAXI-EV-01,35.0,0.2,94.4,207,18.3,67,12.45,40.4,47.6,71.8,24,-86,27.0,5G在线,68.3,84.1,0.13,29.346226,105.914224,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
51,YC-ROBOTAXI-EV-01,34.5,0.21,94.7,213,18.6,62,12.53,40.5,50.3,72.7,21,-85,26.6,5G在线,70.0,90.9,0.12,29.346241,105.91425,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
52,YC-ROBOTAXI-EV-01,34.4,0.23,94.0,219,18.9,60,12.34,40.9,49.3,72.2,24,-85,28.8,5G在线,69.5,89.5,0.13,29.346256,105.914276,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
53,YC-ROBOTAXI-EV-01,34.5,0.2,94.4,224,19.2,68,12.53,40.4,49.7,70.3,25,-85,25.5,5G在线,70.7,87.7,0.12,29.346272,105.914302,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
54,YC-ROBOTAXI-EV-01,33.9,0.19,94.7,230,19.5,66,12.41,40.3,49.3,72.4,21,-80,25.1,5G在线,71.3,89.3,0.12,29.346288,105.91433,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
55,YC-ROBOTAXI-EV-01,33.5,0.2,95.1,237,19.2,60,12.47,41.3,51.5,70.1,23,-82,26.3,5G在线,70.3,89.6,0.13,29.346304,105.914359,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
56,YC-ROBOTAXI-EV-01,33.5,0.19,94.5,225,19.5,65,12.48,40.7,51.8,71.9,23,-82,27.6,5G在线,70.3,90.4,0.14,29.346321,105.914387,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
57,YC-ROBOTAXI-EV-01,32.9,0.18,94.9,232,19.7,59,12.34,41.5,50.4,71.5,21,-80,25.7,5G在线,72.5,90.5,0.12,29.346337,105.914416,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
58,YC-ROBOTAXI-EV-01,32.5,0.2,95.3,238,20.0,65,12.35,40.8,46.7,70.1,23,-84,23.2,5G在线,67.7,89.9,0.13,29.346353,105.914444,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
59,YC-ROBOTAXI-EV-01,32.2,0.19,95.7,244,20.2,67,12.37,41.0,50.0,71.7,21,-80,27.3,5G在线,72.0,86.1,0.13,29.34637,105.914473,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
60,YC-ROBOTAXI-EV-01,31.4,0.22,95.1,250,19.8,71,12.44,41.2,48.7,71.2,21,-83,25.4,5G在线,67.3,89.8,0.12,29.346386,105.914501,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
61,YC-ROBOTAXI-EV-01,31.0,0.21,95.5,256,19.9,67,12.46,41.3,44.5,70.2,23,-86,21.1,5G在线,67.4,86.9,0.13,29.346402,105.91453,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
62,YC-ROBOTAXI-EV-01,30.6,0.22,96.0,262,20.1,65,12.53,41.3,48.9,72.2,25,-82,24.0,5G在线,72.7,88.3,0.12,29.346419,105.914558,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
63,YC-ROBOTAXI-EV-01,29.9,0.21,96.4,250,20.2,58,12.37,40.7,45.6,71.9,22,-86,25.3,5G在线,72.7,85.4,0.12,29.346435,105.914587,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
64,YC-ROBOTAXI-EV-01,29.3,0.22,95.8,255,20.3,70,12.37,41.3,51.1,72.1,21,-86,30.1,5G在线,69.8,91.6,0.12,29.346451,105.914615,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
65,YC-ROBOTAXI-EV-01,28.6,0.21,96.3,260,19.8,62,12.43,40.6,46.7,70.3,21,-84,23.1,5G在线,70.3,85.5,0.14,29.346467,105.914644,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
66,YC-ROBOTAXI-EV-01,28.1,0.21,96.7,264,19.9,55,12.41,40.1,45.9,72.1,25,-78,29.3,5G在线,67.8,85.5,0.12,29.346483,105.914672,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
67,YC-ROBOTAXI-EV-01,27.3,0.21,97.1,269,19.9,65,12.35,40.6,43.8,70.0,21,-81,21.8,5G在线,70.0,86.1,0.12,29.346499,105.914701,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
68,YC-ROBOTAXI-EV-01,26.6,0.23,96.5,272,19.9,67,12.42,40.4,48.7,72.6,22,-81,28.4,5G在线,69.8,84.6,0.13,29.346515,105.914729,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
69,YC-ROBOTAXI-EV-01,26.2,0.2,96.9,276,19.9,63,12.47,40.9,46.1,71.2,23,-79,27.4,5G在线,72.5,91.0,0.12,29.346531,105.914758,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
70,YC-ROBOTAXI-EV-01,25.3,0.21,97.3,261,19.3,72,12.37,41.0,46.3,69.4,25,-81,24.7,5G在线,68.1,83.4,0.13,29.346547,105.914786,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
71,YC-ROBOTAXI-EV-01,24.6,0.22,97.7,264,19.3,57,12.39,41.0,47.1,72.3,25,-82,24.3,5G在线,71.6,84.4,0.12,29.346563,105.914815,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
72,YC-ROBOTAXI-EV-01,24.5,0.22,97.1,266,19.2,67,12.45,40.6,50.1,69.7,22,-85,30.5,5G在线,68.1,92.0,0.12,29.346579,105.914844,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
73,YC-ROBOTAXI-EV-01,23.9,0.19,97.4,268,19.2,65,12.45,40.7,43.7,69.8,23,-79,30.9,5G在线,71.1,89.0,0.13,29.346595,105.914872,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
74,YC-ROBOTAXI-EV-01,23.4,0.18,97.7,269,19.1,66,12.52,40.5,47.3,69.7,25,-82,30.2,5G在线,68.2,87.8,0.14,29.34661,105.914901,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
75,YC-ROBOTAXI-EV-01,22.8,0.19,98.1,270,18.4,62,12.38,40.6,43.3,72.3,24,-85,27.2,5G在线,67.4,88.3,0.12,29.346626,105.914929,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
76,YC-ROBOTAXI-EV-01,22.8,0.19,97.4,271,18.4,66,12.52,40.1,42.3,70.2,23,-81,29.3,5G在线,72.0,91.7,0.12,29.346642,105.914958,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
77,YC-ROBOTAXI-EV-01,22.6,0.2,97.7,253,18.3,75,12.5,39.7,46.5,71.8,25,-82,30.1,5G在线,68.4,89.1,0.14,29.346658,105.914987,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
78,YC-ROBOTAXI-EV-01,21.9,0.2,97.9,253,18.2,67,12.52,39.7,43.9,70.0,25,-86,24.7,5G在线,70.8,89.1,0.14,29.346673,105.915015,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
79,YC-ROBOTAXI-EV-01,21.8,0.19,98.2,253,18.2,61,12.36,40.8,44.0,72.1,21,-83,28.3,5G在线,72.4,87.2,0.14,29.346689,105.915044,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
80,YC-ROBOTAXI-EV-01,21.8,0.23,97.4,252,17.5,65,12.44,40.1,43.1,72.7,22,-82,24.5,5G在线,69.6,84.5,0.12,29.346706,105.91507,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
81,YC-ROBOTAXI-EV-01,22.0,0.23,97.6,252,17.5,75,12.45,40.2,48.4,70.0,24,-80,24.3,5G在线,67.8,91.9,0.12,29.346727,105.91509,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
82,YC-ROBOTAXI-EV-01,21.5,0.2,97.8,250,17.5,57,12.46,40.7,48.0,70.3,21,-79,28.5,5G在线,71.1,85.9,0.12,29.346748,105.915111,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
83,YC-ROBOTAXI-EV-01,21.4,0.22,98.0,249,17.5,56,12.39,40.4,47.5,72.3,22,-83,25.8,5G在线,67.3,91.7,0.13,29.346769,105.915132,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
84,YC-ROBOTAXI-EV-01,21.5,0.19,97.2,231,17.5,54,12.4,39.9,49.6,72.6,25,-79,22.5,5G在线,72.6,89.0,0.13,29.34679,105.915152,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
85,YC-ROBOTAXI-EV-01,21.7,0.2,97.3,229,17.0,66,12.4,40.3,47.0,71.7,24,-86,29.0,5G在线,70.9,91.4,0.12,29.346811,105.915173,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
86,YC-ROBOTAXI-EV-01,22.2,0.18,97.4,228,17.0,62,12.44,40.1,48.2,69.5,24,-83,30.9,5G在线,69.6,84.9,0.12,29.346832,105.915194,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
87,YC-ROBOTAXI-EV-01,22.0,0.19,97.6,227,17.1,58,12.36,40.0,46.7,72.0,21,-82,30.4,5G在线,67.2,85.4,0.12,29.346853,105.915214,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
88,YC-ROBOTAXI-EV-01,22.7,0.21,96.7,226,17.2,68,12.35,40.5,48.2,71.0,25,-79,30.1,5G在线,67.9,90.3,0.14,29.346874,105.915235,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
89,YC-ROBOTAXI-EV-01,22.6,0.22,96.8,225,17.4,69,12.35,40.9,44.6,69.9,22,-80,25.5,5G在线,67.6,83.8,0.12,29.346894,105.915256,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
90,YC-ROBOTAXI-EV-01,22.4,0.19,96.9,224,16.9,61,12.48,40.2,48.4,72.6,24,-85,24.1,5G在线,71.0,84.6,0.12,29.346915,105.915276,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
91,YC-ROBOTAXI-EV-01,23.2,0.19,96.9,206,17.1,59,12.37,39.7,44.8,71.5,25,-86,25.1,5G在线,70.5,86.3,0.12,29.346936,105.915297,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
92,YC-ROBOTAXI-EV-01,23.5,0.2,96.0,206,17.3,54,12.49,40.0,43.5,69.3,25,-85,26.1,5G在线,70.7,88.7,0.12,29.346957,105.915318,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
93,YC-ROBOTAXI-EV-01,23.5,0.2,96.1,206,17.5,74,12.51,40.8,45.8,71.2,21,-82,21.4,5G在线,67.9,89.8,0.13,29.346977,105.915339,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
94,YC-ROBOTAXI-EV-01,23.6,0.19,96.2,206,17.7,66,12.49,40.8,42.6,70.9,25,-81,25.7,5G在线,70.4,91.5,0.12,29.346998,105.91536,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
95,YC-ROBOTAXI-EV-01,23.4,0.21,96.2,207,17.4,75,12.42,39.8,48.8,72.0,23,-79,28.4,5G在线,67.9,88.6,0.12,29.347019,105.915381,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
96,YC-ROBOTAXI-EV-01,23.8,0.2,95.3,208,17.7,71,12.42,39.7,45.0,70.9,25,-80,29.7,5G在线,68.4,89.2,0.14,29.347039,105.915402,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
97,YC-ROBOTAXI-EV-01,24.1,0.21,95.4,209,18.0,57,12.49,40.1,48.2,71.1,23,-80,30.1,5G在线,70.0,83.0,0.12,29.34706,105.915422,大雨,重庆永川 · 兴龙湖环湖测试段,环湖道路 / 弯道起伏 / 城市公园混行
